,filename_roi,Trajectory,file name,roi,group
72954,Traj_221118_Uninfected_lo_GEM002.csv-22,5258,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72955,Traj_221118_Uninfected_lo_GEM002.csv-22,5505,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72956,Traj_221118_Uninfected_lo_GEM002.csv-22,5593,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72957,Traj_221118_Uninfected_lo_GEM002.csv-22,5660,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72958,Traj_221118_Uninfected_lo_GEM002.csv-22,5890,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72959,Traj_221118_Uninfected_lo_GEM002.csv-22,5917,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72960,Traj_221118_Uninfected_lo_GEM002.csv-22,5920,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72961,Traj_221118_Uninfected_lo_GEM002.csv-22,5987,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72962,Traj_221118_Uninfected_lo_GEM002.csv-22,5990,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72963,Traj_221118_Uninfected_lo_GEM002.csv-22,6136,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72964,Traj_221118_Uninfected_lo_GEM002.csv-22,6283,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72965,Traj_221118_Uninfected_lo_GEM002.csv-22,6370,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72966,Traj_221118_Uninfected_lo_GEM002.csv-22,6606,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72967,Traj_221118_Uninfected_lo_GEM002.csv-22,6609,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72968,Traj_221118_Uninfected_lo_GEM002.csv-22,6611,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72969,Traj_221118_Uninfected_lo_GEM002.csv-22,6671,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72970,Traj_221118_Uninfected_lo_GEM002.csv-22,6672,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72971,Traj_221118_Uninfected_lo_GEM002.csv-22,7033,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72972,Traj_221118_Uninfected_lo_GEM002.csv-22,7076,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72973,Traj_221118_Uninfected_lo_GEM002.csv-22,7348,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72974,Traj_221118_Uninfected_lo_GEM002.csv-22,7374,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72975,Traj_221118_Uninfected_lo_GEM002.csv-22,7426,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72976,Traj_221118_Uninfected_lo_GEM002.csv-22,7432,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
72977,Traj_221118_Uninfected_lo_GEM002.csv-22,7486,Traj_221118_Uninfected_lo_GEM002.csv,22,Uninfected
